"Step","object_C_fine - magic123/loss_total","object_C_fine - magic123/loss_total__MIN","object_C_fine - magic123/loss_total__MAX","object_C_coarse - magic123/loss_total","object_C_coarse - magic123/loss_total__MIN","object_C_coarse - magic123/loss_total__MAX"
"504","0.015591188333928585","0.015591188333928585","0.015591188333928585","0.039441898465156555","0.039441898465156555","0.039441898465156555"
"505","0.00393373379483819","0.00393373379483819","0.00393373379483819","3.760420322418213","3.760420322418213","3.760420322418213"
"506","0.01552552729845047","0.01552552729845047","0.01552552729845047","7.5316619873046875","7.5316619873046875","7.5316619873046875"
"507","0.0034958303440362215","0.0034958303440362215","0.0034958303440362215","7.836277961730957","7.836277961730957","7.836277961730957"
"508","0.015460682101547718","0.015460682101547718","0.015460682101547718","0.03958167880773544","0.03958167880773544","0.03958167880773544"
"509","0.003223084844648838","0.003223084844648838","0.003223084844648838","4.169724464416504","4.169724464416504","4.169724464416504"
"510","0.015398509800434113","0.015398509800434113","0.015398509800434113","2.186042547225952","2.186042547225952","2.186042547225952"
"511","0.002562891459092498","0.002562891459092498","0.002562891459092498","1.876189112663269","1.876189112663269","1.876189112663269"
"512","0.015351742506027222","0.015351742506027222","0.015351742506027222","0.036222100257873535","0.036222100257873535","0.036222100257873535"
"513","0.002875702455639839","0.002875702455639839","0.002875702455639839","2.622105598449707","2.622105598449707","2.622105598449707"
"514","0.015327881090342999","0.015327881090342999","0.015327881090342999","2.4717020988464355","2.4717020988464355","2.4717020988464355"
"515","0.0026813019067049026","0.0026813019067049026","0.0026813019067049026","3.6148736476898193","3.6148736476898193","3.6148736476898193"
"516","0.015281795524060726","0.015281795524060726","0.015281795524060726","0.04520510137081146","0.04520510137081146","0.04520510137081146"
"517","0.0035400809720158577","0.0035400809720158577","0.0035400809720158577","7.6711320877075195","7.6711320877075195","7.6711320877075195"
"518","0.015294583514332771","0.015294583514332771","0.015294583514332771","3.5902903079986572","3.5902903079986572","3.5902903079986572"
"519","0.0032415364403277636","0.0032415364403277636","0.0032415364403277636","2.210581064224243","2.210581064224243","2.210581064224243"
"520","0.015319156460464","0.015319156460464","0.015319156460464","0.03460162878036499","0.03460162878036499","0.03460162878036499"
"521","0.0031285425648093224","0.0031285425648093224","0.0031285425648093224","1.5049782991409302","1.5049782991409302","1.5049782991409302"
"522","0.015157435089349747","0.015157435089349747","0.015157435089349747","2.9068546295166016","2.9068546295166016","2.9068546295166016"
"523","0.004209775943309069","0.004209775943309069","0.004209775943309069","2.151791572570801","2.151791572570801","2.151791572570801"
"524","0.01543741300702095","0.01543741300702095","0.01543741300702095","0.035301677882671356","0.035301677882671356","0.035301677882671356"
"525","0.0034557865001261234","0.0034557865001261234","0.0034557865001261234","3.760698080062866","3.760698080062866","3.760698080062866"
"526","0.01527175959199667","0.01527175959199667","0.01527175959199667","6.176300048828125","6.176300048828125","6.176300048828125"
"527","0.003754968987777829","0.003754968987777829","0.003754968987777829","7.50105619430542","7.50105619430542","7.50105619430542"
"528","0.015061622485518456","0.015061622485518456","0.015061622485518456","0.036211952567100525","0.036211952567100525","0.036211952567100525"
"529","0.0024953775573521852","0.0024953775573521852","0.0024953775573521852","2.922003984451294","2.922003984451294","2.922003984451294"
"530","0.015178147703409195","0.015178147703409195","0.015178147703409195","3.1088507175445557","3.1088507175445557","3.1088507175445557"
"531","0.00267474795691669","0.00267474795691669","0.00267474795691669","6.857450008392334","6.857450008392334","6.857450008392334"
"532","0.014935273677110672","0.014935273677110672","0.014935273677110672","0.03841773793101311","0.03841773793101311","0.03841773793101311"
"533","0.003764656139537692","0.003764656139537692","0.003764656139537692","5.934256553649902","5.934256553649902","5.934256553649902"
"534","0.015004690736532211","0.015004690736532211","0.015004690736532211","2.2727577686309814","2.2727577686309814","2.2727577686309814"
"535","0.0029607913456857204","0.0029607913456857204","0.0029607913456857204","2.889625310897827","2.889625310897827","2.889625310897827"
"536","0.014848816208541393","0.014848816208541393","0.014848816208541393","0.03911157697439194","0.03911157697439194","0.03911157697439194"
"537","0.002504906849935651","0.002504906849935651","0.002504906849935651","3.6398634910583496","3.6398634910583496","3.6398634910583496"
"538","0.014869771897792816","0.014869771897792816","0.014869771897792816","4.374175071716309","4.374175071716309","4.374175071716309"
"539","0.004198017064481974","0.004198017064481974","0.004198017064481974","3.0923619270324707","3.0923619270324707","3.0923619270324707"
"540","0.014762972481548786","0.014762972481548786","0.014762972481548786","0.03595145419239998","0.03595145419239998","0.03595145419239998"
"541","0.0024306613486260176","0.0024306613486260176","0.0024306613486260176","5.319395065307617","5.319395065307617","5.319395065307617"
"542","0.01487991213798523","0.01487991213798523","0.01487991213798523","8.565651893615723","8.565651893615723","8.565651893615723"
"543","0.002419409342110157","0.002419409342110157","0.002419409342110157","2.2391369342803955","2.2391369342803955","2.2391369342803955"
"544","0.014707278460264206","0.014707278460264206","0.014707278460264206","0.03402281180024147","0.03402281180024147","0.03402281180024147"
"545","0.002549136523157358","0.002549136523157358","0.002549136523157358","2.1616151332855225","2.1616151332855225","2.1616151332855225"
"546","0.014686645939946175","0.014686645939946175","0.014686645939946175","3.740377902984619","3.740377902984619","3.740377902984619"
"547","0.0030812935438007116","0.0030812935438007116","0.0030812935438007116","7.935984134674072","7.935984134674072","7.935984134674072"
"548","0.014839624986052513","0.014839624986052513","0.014839624986052513","0.039004191756248474","0.039004191756248474","0.039004191756248474"
"549","0.00387533288449049","0.00387533288449049","0.00387533288449049","2.929319143295288","2.929319143295288","2.929319143295288"
"550","0.014589454978704453","0.014589454978704453","0.014589454978704453","3.3055317401885986","3.3055317401885986","3.3055317401885986"
"551","0.003070569597184658","0.003070569597184658","0.003070569597184658","2.3011081218719482","2.3011081218719482","2.3011081218719482"
"552","0.014682384207844734","0.014682384207844734","0.014682384207844734","0.04171978309750557","0.04171978309750557","0.04171978309750557"
"553","0.002444732701405883","0.002444732701405883","0.002444732701405883","2.9207355976104736","2.9207355976104736","2.9207355976104736"
"554","0.014500375837087631","0.014500375837087631","0.014500375837087631","2.0445942878723145","2.0445942878723145","2.0445942878723145"
"555","0.002812781371176243","0.002812781371176243","0.002812781371176243","3.456535577774048","3.456535577774048","3.456535577774048"
"556","0.014562643133103848","0.014562643133103848","0.014562643133103848","0.04319405555725098","0.04319405555725098","0.04319405555725098"
"557","0.0029891065787523985","0.0029891065787523985","0.0029891065787523985","4.765129566192627","4.765129566192627","4.765129566192627"
"558","0.01444118469953537","0.01444118469953537","0.01444118469953537","2.474377155303955","2.474377155303955","2.474377155303955"
"559","0.0029935643542557955","0.0029935643542557955","0.0029935643542557955","6.2512125968933105","6.2512125968933105","6.2512125968933105"
"560","0.014549735002219677","0.014549735002219677","0.014549735002219677","0.046243488788604736","0.046243488788604736","0.046243488788604736"
"561","0.00343404826708138","0.00343404826708138","0.00343404826708138","2.5415163040161133","2.5415163040161133","2.5415163040161133"
"562","0.014405223540961742","0.014405223540961742","0.014405223540961742","3.2228283882141113","3.2228283882141113","3.2228283882141113"
"563","0.003538222052156925","0.003538222052156925","0.003538222052156925","2.0925700664520264","2.0925700664520264","2.0925700664520264"
"564","0.014347158372402191","0.014347158372402191","0.014347158372402191","0.03449004143476486","0.03449004143476486","0.03449004143476486"
"565","0.0037892472464591265","0.0037892472464591265","0.0037892472464591265","5.259783744812012","5.259783744812012","5.259783744812012"
"566","0.014357022941112518","0.014357022941112518","0.014357022941112518","5.87355899810791","5.87355899810791","5.87355899810791"
"567","0.002789981896057725","0.002789981896057725","0.002789981896057725","1.231421947479248","1.231421947479248","1.231421947479248"
"568","0.014297916553914547","0.014297916553914547","0.014297916553914547","0.04260169714689255","0.04260169714689255","0.04260169714689255"
"569","0.0025271440390497446","0.0025271440390497446","0.0025271440390497446","3.978804349899292","3.978804349899292","3.978804349899292"
"570","0.014273498207330704","0.014273498207330704","0.014273498207330704","2.0175836086273193","2.0175836086273193","2.0175836086273193"
"571","0.0025202014949172735","0.0025202014949172735","0.0025202014949172735","1.5637805461883545","1.5637805461883545","1.5637805461883545"
"572","0.014256387948989868","0.014256387948989868","0.014256387948989868","0.05287660285830498","0.05287660285830498","0.05287660285830498"
"573","0.002861709799617529","0.002861709799617529","0.002861709799617529","1.6753244400024414","1.6753244400024414","1.6753244400024414"
"574","0.014210639521479607","0.014210639521479607","0.014210639521479607","3.786787509918213","3.786787509918213","3.786787509918213"
"575","0.0026286260690540075","0.0026286260690540075","0.0026286260690540075","3.1222312450408936","3.1222312450408936","3.1222312450408936"
"576","0.014181971549987793","0.014181971549987793","0.014181971549987793","0.03384344279766083","0.03384344279766083","0.03384344279766083"
"577","0.002759233582764864","0.002759233582764864","0.002759233582764864","7.781741619110107","7.781741619110107","7.781741619110107"
"578","0.014158278703689575","0.014158278703689575","0.014158278703689575","3.684185743331909","3.684185743331909","3.684185743331909"
"579","0.0022740946151316166","0.0022740946151316166","0.0022740946151316166","2.8281755447387695","2.8281755447387695","2.8281755447387695"
"580","0.014088387601077557","0.014088387601077557","0.014088387601077557","0.03215884417295456","0.03215884417295456","0.03215884417295456"
"581","0.0027871946804225445","0.0027871946804225445","0.0027871946804225445","3.749232053756714","3.749232053756714","3.749232053756714"
"582","0.014048481360077858","0.014048481360077858","0.014048481360077858","4.797367095947266","4.797367095947266","4.797367095947266"
"583","0.002688803244382143","0.002688803244382143","0.002688803244382143","6.529225826263428","6.529225826263428","6.529225826263428"
"584","0.013986176811158657","0.013986176811158657","0.013986176811158657","0.033165670931339264","0.033165670931339264","0.033165670931339264"
"585","0.0028296622913330793","0.0028296622913330793","0.0028296622913330793","5.603409290313721","5.603409290313721","5.603409290313721"
"586","0.013990374282002449","0.013990374282002449","0.013990374282002449","2.9566144943237305","2.9566144943237305","2.9566144943237305"
"587","0.002653753850609064","0.002653753850609064","0.002653753850609064","2.99813175201416","2.99813175201416","2.99813175201416"
"588","0.013935228809714317","0.013935228809714317","0.013935228809714317","0.044741906225681305","0.044741906225681305","0.044741906225681305"
"589","0.003567884210497141","0.003567884210497141","0.003567884210497141","2.5975453853607178","2.5975453853607178","2.5975453853607178"
"590","0.013923883438110352","0.013923883438110352","0.013923883438110352","3.009488344192505","3.009488344192505","3.009488344192505"
"591","0.0035328404046595097","0.0035328404046595097","0.0035328404046595097","7.511203289031982","7.511203289031982","7.511203289031982"
"592","0.01388324424624443","0.01388324424624443","0.01388324424624443","0.036697547882795334","0.036697547882795334","0.036697547882795334"
"593","0.0024822296109050512","0.0024822296109050512","0.0024822296109050512","4.219949245452881","4.219949245452881","4.219949245452881"
"594","0.01382889412343502","0.01382889412343502","0.01382889412343502","6.342228412628174","6.342228412628174","6.342228412628174"
"595","0.0028753094375133514","0.0028753094375133514","0.0028753094375133514","1.3375401496887207","1.3375401496887207","1.3375401496887207"
"596","0.0138182882219553","0.0138182882219553","0.0138182882219553","0.034864649176597595","0.034864649176597595","0.034864649176597595"
"597","0.0031004499178379774","0.0031004499178379774","0.0031004499178379774","2.306398391723633","2.306398391723633","2.306398391723633"
"598","0.013783141039311886","0.013783141039311886","0.013783141039311886","3.4740545749664307","3.4740545749664307","3.4740545749664307"
"599","0.0032487339340150356","0.0032487339340150356","0.0032487339340150356","3.86875581741333","3.86875581741333","3.86875581741333"
"600","0.01374647207558155","0.01374647207558155","0.01374647207558155","0.0395406149327755","0.0395406149327755","0.0395406149327755"
"601","0.0025253461208194494","0.0025253461208194494","0.0025253461208194494","5.253808975219727","5.253808975219727","5.253808975219727"
"602","0.013699112460017204","0.013699112460017204","0.013699112460017204","2.4946517944335938","2.4946517944335938","2.4946517944335938"
"603","0.003257572650909424","0.003257572650909424","0.003257572650909424","7.237724781036377","7.237724781036377","7.237724781036377"
"604","0.013645229861140251","0.013645229861140251","0.013645229861140251","0.03314400464296341","0.03314400464296341","0.03314400464296341"
"605","0.003314192872494459","0.003314192872494459","0.003314192872494459","2.579025983810425","2.579025983810425","2.579025983810425"
"606","0.01360387820750475","0.01360387820750475","0.01360387820750475","2.977945327758789","2.977945327758789","2.977945327758789"
"607","0.002494520740583539","0.002494520740583539","0.002494520740583539","2.6978230476379395","2.6978230476379395","2.6978230476379395"
"608","0.013592361472547054","0.013592361472547054","0.013592361472547054","0.03116637095808983","0.03116637095808983","0.03116637095808983"
"609","0.0020530540496110916","0.0020530540496110916","0.0020530540496110916","2.295592784881592","2.295592784881592","2.295592784881592"
"610","0.01355226244777441","0.01355226244777441","0.01355226244777441","3.67169189453125","3.67169189453125","3.67169189453125"
"611","0.003155321814119816","0.003155321814119816","0.003155321814119816","2.056655168533325","2.056655168533325","2.056655168533325"
"612","0.013510421849787235","0.013510421849787235","0.013510421849787235","0.034814778715372086","0.034814778715372086","0.034814778715372086"
"613","0.0023284282069653273","0.0023284282069653273","0.0023284282069653273","5.552430629730225","5.552430629730225","5.552430629730225"
"614","0.013488942757248878","0.013488942757248878","0.013488942757248878","2.8689463138580322","2.8689463138580322","2.8689463138580322"
"615","0.0029605713207274675","0.0029605713207274675","0.0029605713207274675","3.8253493309020996","3.8253493309020996","3.8253493309020996"
"616","0.013444846495985985","0.013444846495985985","0.013444846495985985","0.03442578390240669","0.03442578390240669","0.03442578390240669"
"617","0.0031636960338801146","0.0031636960338801146","0.0031636960338801146","4.918347358703613","4.918347358703613","4.918347358703613"
"618","0.013402963057160378","0.013402963057160378","0.013402963057160378","6.562856197357178","6.562856197357178","6.562856197357178"
"619","0.002989736385643482","0.002989736385643482","0.002989736385643482","2.698925733566284","2.698925733566284","2.698925733566284"
"620","0.01335432380437851","0.01335432380437851","0.01335432380437851","0.030230147764086723","0.030230147764086723","0.030230147764086723"
"621","0.0029589934274554253","0.0029589934274554253","0.0029589934274554253","5.132544994354248","5.132544994354248","5.132544994354248"
"622","0.013353314250707626","0.013353314250707626","0.013353314250707626","5.835995674133301","5.835995674133301","5.835995674133301"
"623","0.0028194687329232693","0.0028194687329232693","0.0028194687329232693","2.0445213317871094","2.0445213317871094","2.0445213317871094"
"624","0.01332938950508833","0.01332938950508833","0.01332938950508833","0.04246360436081886","0.04246360436081886","0.04246360436081886"
"625","0.0023130695335566998","0.0023130695335566998","0.0023130695335566998","5.547951698303223","5.547951698303223","5.547951698303223"
"626","0.013272212818264961","0.013272212818264961","0.013272212818264961","4.837732791900635","4.837732791900635","4.837732791900635"
"627","0.003976887091994286","0.003976887091994286","0.003976887091994286","2.5368874073028564","2.5368874073028564","2.5368874073028564"
"628","0.013211660087108612","0.013211660087108612","0.013211660087108612","0.04167230799794197","0.04167230799794197","0.04167230799794197"
"629","0.003569861641153693","0.003569861641153693","0.003569861641153693","3.6962833404541016","3.6962833404541016","3.6962833404541016"
"630","0.013204463757574558","0.013204463757574558","0.013204463757574558","4.870156764984131","4.870156764984131","4.870156764984131"
"631","0.004093653988093138","0.004093653988093138","0.004093653988093138","7.024972915649414","7.024972915649414","7.024972915649414"
"632","0.01317668054252863","0.01317668054252863","0.01317668054252863","0.036504827439785004","0.036504827439785004","0.036504827439785004"
"633","0.00304987165145576","0.00304987165145576","0.00304987165145576","2.428809642791748","2.428809642791748","2.428809642791748"
"634","0.01312447153031826","0.01312447153031826","0.01312447153031826","3.6680667400360107","3.6680667400360107","3.6680667400360107"
"635","0.00260244682431221","0.00260244682431221","0.00260244682431221","5.560976982116699","5.560976982116699","5.560976982116699"
"636","0.013114390894770622","0.013114390894770622","0.013114390894770622","0.031263839453458786","0.031263839453458786","0.031263839453458786"
"637","0.0025839386507868767","0.0025839386507868767","0.0025839386507868767","5.02302360534668","5.02302360534668","5.02302360534668"
"638","0.01307454239577055","0.01307454239577055","0.01307454239577055","5.399109363555908","5.399109363555908","5.399109363555908"
"639","0.002406449755653739","0.002406449755653739","0.002406449755653739","2.6317076683044434","2.6317076683044434","2.6317076683044434"
"640","0.013033566065132618","0.013033566065132618","0.013033566065132618","0.04232518747448921","0.04232518747448921","0.04232518747448921"
"641","0.003166952170431614","0.003166952170431614","0.003166952170431614","4.318068981170654","4.318068981170654","4.318068981170654"
"642","0.01302250288426876","0.01302250288426876","0.01302250288426876","2.538397789001465","2.538397789001465","2.538397789001465"
"643","0.002816868247464299","0.002816868247464299","0.002816868247464299","5.5452351570129395","5.5452351570129395","5.5452351570129395"
"644","0.012991828843951225","0.012991828843951225","0.012991828843951225","0.039405860006809235","0.039405860006809235","0.039405860006809235"
"645","0.00234799413010478","0.00234799413010478","0.00234799413010478","6.660627841949463","6.660627841949463","6.660627841949463"
"646","0.012920931912958622","0.012920931912958622","0.012920931912958622","7.031343460083008","7.031343460083008","7.031343460083008"
"647","0.0020715047139674425","0.0020715047139674425","0.0020715047139674425","5.35294771194458","5.35294771194458","5.35294771194458"
"648","0.012929225340485573","0.012929225340485573","0.012929225340485573","0.03646029904484749","0.03646029904484749","0.03646029904484749"
"649","0.003642733208835125","0.003642733208835125","0.003642733208835125","7.838252067565918","7.838252067565918","7.838252067565918"
"650","0.012884854339063168","0.012884854339063168","0.012884854339063168","5.52010440826416","5.52010440826416","5.52010440826416"
"651","0.0025677706580609083","0.0025677706580609083","0.0025677706580609083","4.934929370880127","4.934929370880127","4.934929370880127"
"652","0.012858642265200615","0.012858642265200615","0.012858642265200615","0.03598760813474655","0.03598760813474655","0.03598760813474655"
"653","0.002671587746590376","0.002671587746590376","0.002671587746590376","1.8862515687942505","1.8862515687942505","1.8862515687942505"
"654","0.012820383533835411","0.012820383533835411","0.012820383533835411","4.735097408294678","4.735097408294678","4.735097408294678"
"655","0.0028014506679028273","0.0028014506679028273","0.0028014506679028273","7.000724792480469","7.000724792480469","7.000724792480469"
"656","0.012782459147274494","0.012782459147274494","0.012782459147274494","0.038484834134578705","0.038484834134578705","0.038484834134578705"
"657","0.00259373988956213","0.00259373988956213","0.00259373988956213","3.224827527999878","3.224827527999878","3.224827527999878"
"658","0.012791876681149006","0.012791876681149006","0.012791876681149006","2.392662763595581","2.392662763595581","2.392662763595581"
"659","0.002464710269123316","0.002464710269123316","0.002464710269123316","1.8242624998092651","1.8242624998092651","1.8242624998092651"
"660","0.012751348316669464","0.012751348316669464","0.012751348316669464","0.03673940896987915","0.03673940896987915","0.03673940896987915"
"661","0.002102274913340807","0.002102274913340807","0.002102274913340807","3.1270911693573","3.1270911693573","3.1270911693573"
"662","0.01271362230181694","0.01271362230181694","0.01271362230181694","6.349305152893066","6.349305152893066","6.349305152893066"
"663","0.002414621412754059","0.002414621412754059","0.002414621412754059","1.1935975551605225","1.1935975551605225","1.1935975551605225"
"664","0.01270945742726326","0.01270945742726326","0.01270945742726326","0.03331313282251358","0.03331313282251358","0.03331313282251358"
"665","0.002629260765388608","0.002629260765388608","0.002629260765388608","2.9242289066314697","2.9242289066314697","2.9242289066314697"
"666","0.012665985152125359","0.012665985152125359","0.012665985152125359","3.1877219676971436","3.1877219676971436","3.1877219676971436"
"667","0.002286746632307768","0.002286746632307768","0.002286746632307768","2.326354742050171","2.326354742050171","2.326354742050171"
"668","0.012626334093511105","0.012626334093511105","0.012626334093511105","0.03690062463283539","0.03690062463283539","0.03690062463283539"
"669","0.0021485695615410805","0.0021485695615410805","0.0021485695615410805","3.255690813064575","3.255690813064575","3.255690813064575"
"670","0.012625446543097496","0.012625446543097496","0.012625446543097496","2.680192232131958","2.680192232131958","2.680192232131958"
"671","0.0031897546723484993","0.0031897546723484993","0.0031897546723484993","6.5947136878967285","6.5947136878967285","6.5947136878967285"
"672","0.012569253332912922","0.012569253332912922","0.012569253332912922","0.03386273980140686","0.03386273980140686","0.03386273980140686"
"673","0.002154983812943101","0.002154983812943101","0.002154983812943101","4.5438151359558105","4.5438151359558105","4.5438151359558105"
"674","0.012552890926599503","0.012552890926599503","0.012552890926599503","6.86404275894165","6.86404275894165","6.86404275894165"
"675","0.003946017008274794","0.003946017008274794","0.003946017008274794","1.797499418258667","1.797499418258667","1.797499418258667"
"676","0.012525871396064758","0.012525871396064758","0.012525871396064758","0.04254914075136185","0.04254914075136185","0.04254914075136185"
"677","0.002136272843927145","0.002136272843927145","0.002136272843927145","1.3081883192062378","1.3081883192062378","1.3081883192062378"
"678","0.012518247589468956","0.012518247589468956","0.012518247589468956","1.7058051824569702","1.7058051824569702","1.7058051824569702"
"679","0.0026988061144948006","0.0026988061144948006","0.0026988061144948006","1.8362493515014648","1.8362493515014648","1.8362493515014648"
"680","0.012478313408792019","0.012478313408792019","0.012478313408792019","0.033916499465703964","0.033916499465703964","0.033916499465703964"
"681","0.00242021051235497","0.00242021051235497","0.00242021051235497","3.2692034244537354","3.2692034244537354","3.2692034244537354"
"682","0.01246989518404007","0.01246989518404007","0.01246989518404007","6.342555522918701","6.342555522918701","6.342555522918701"
"683","0.0026079262606799603","0.0026079262606799603","0.0026079262606799603","2.047576427459717","2.047576427459717","2.047576427459717"
"684","0.012455482967197895","0.012455482967197895","0.012455482967197895","0.04043220728635788","0.04043220728635788","0.04043220728635788"
"685","0.002581643406301737","0.002581643406301737","0.002581643406301737","3.86506724357605","3.86506724357605","3.86506724357605"
"686","0.012424941174685955","0.012424941174685955","0.012424941174685955","2.3516786098480225","2.3516786098480225","2.3516786098480225"
"687","0.0026067281141877174","0.0026067281141877174","0.0026067281141877174","0.5155563950538635","0.5155563950538635","0.5155563950538635"
"688","0.01241239719092846","0.01241239719092846","0.01241239719092846","0.03416871652007103","0.03416871652007103","0.03416871652007103"
"689","0.002862781286239624","0.002862781286239624","0.002862781286239624","2.269094705581665","2.269094705581665","2.269094705581665"
"690","0.01239144429564476","0.01239144429564476","0.01239144429564476","5.27328634262085","5.27328634262085","5.27328634262085"
"691","0.002308215945959091","0.002308215945959091","0.002308215945959091","3.1001415252685547","3.1001415252685547","3.1001415252685547"
"692","0.012378385290503502","0.012378385290503502","0.012378385290503502","0.029837394133210182","0.029837394133210182","0.029837394133210182"
"693","0.0031106946989893913","0.0031106946989893913","0.0031106946989893913","3.2858855724334717","3.2858855724334717","3.2858855724334717"
"694","0.01233995333313942","0.01233995333313942","0.01233995333313942","5.6117472648620605","5.6117472648620605","5.6117472648620605"
"695","0.0023717968724668026","0.0023717968724668026","0.0023717968724668026","7.965847015380859","7.965847015380859","7.965847015380859"
"696","0.012340790592133999","0.012340790592133999","0.012340790592133999","0.036882031708955765","0.036882031708955765","0.036882031708955765"
"697","0.0027443314902484417","0.0027443314902484417","0.0027443314902484417","4.925282001495361","4.925282001495361","4.925282001495361"
"698","0.012283065356314182","0.012283065356314182","0.012283065356314182","1.399734616279602","1.399734616279602","1.399734616279602"
"699","0.002119160257279873","0.002119160257279873","0.002119160257279873","5.093152046203613","5.093152046203613","5.093152046203613"
"700","0.012240732088685036","0.012240732088685036","0.012240732088685036","0.03300122916698456","0.03300122916698456","0.03300122916698456"
"701","0.00296573992818594","0.00296573992818594","0.00296573992818594","3.8617727756500244","3.8617727756500244","3.8617727756500244"
"702","0.012216952629387379","0.012216952629387379","0.012216952629387379","4.352243900299072","4.352243900299072","4.352243900299072"
"703","0.0028409319929778576","0.0028409319929778576","0.0028409319929778576","2.1716878414154053","2.1716878414154053","2.1716878414154053"
"704","0.012199739925563335","0.012199739925563335","0.012199739925563335","0.03249122202396393","0.03249122202396393","0.03249122202396393"
"705","0.0020832992158830166","0.0020832992158830166","0.0020832992158830166","2.6050961017608643","2.6050961017608643","2.6050961017608643"
"706","0.01221566554158926","0.01221566554158926","0.01221566554158926","2.5879790782928467","2.5879790782928467","2.5879790782928467"
"707","0.0026668061036616564","0.0026668061036616564","0.0026668061036616564","4.124985218048096","4.124985218048096","4.124985218048096"
"708","0.012150202877819538","0.012150202877819538","0.012150202877819538","0.04094769433140755","0.04094769433140755","0.04094769433140755"
"709","0.002750246785581112","0.002750246785581112","0.002750246785581112","7.30108642578125","7.30108642578125","7.30108642578125"
"710","0.012158617377281189","0.012158617377281189","0.012158617377281189","3.8750405311584473","3.8750405311584473","3.8750405311584473"
"711","0.001981257926672697","0.001981257926672697","0.001981257926672697","5.157347679138184","5.157347679138184","5.157347679138184"
"712","0.012106346897780895","0.012106346897780895","0.012106346897780895","0.03898178040981293","0.03898178040981293","0.03898178040981293"
"713","0.0020375673193484545","0.0020375673193484545","0.0020375673193484545","5.224038600921631","5.224038600921631","5.224038600921631"
"714","0.012105687521398067","0.012105687521398067","0.012105687521398067","6.958231449127197","6.958231449127197","6.958231449127197"
"715","0.0024833574425429106","0.0024833574425429106","0.0024833574425429106","1.2305234670639038","1.2305234670639038","1.2305234670639038"
"716","0.01207913737744093","0.01207913737744093","0.01207913737744093","0.03864710032939911","0.03864710032939911","0.03864710032939911"
"717","0.0022859263699501753","0.0022859263699501753","0.0022859263699501753","2.6193714141845703","2.6193714141845703","2.6193714141845703"
"718","0.01206317637115717","0.01206317637115717","0.01206317637115717","2.371234655380249","2.371234655380249","2.371234655380249"
"719","0.004098919685930014","0.004098919685930014","0.004098919685930014","3.362452507019043","3.362452507019043","3.362452507019043"
"720","0.012046214193105698","0.012046214193105698","0.012046214193105698","0.03910929337143898","0.03910929337143898","0.03910929337143898"
"721","0.0026432464364916086","0.0026432464364916086","0.0026432464364916086","1.3702647686004639","1.3702647686004639","1.3702647686004639"
"722","0.012022298760712147","0.012022298760712147","0.012022298760712147","1.496907114982605","1.496907114982605","1.496907114982605"
"723","0.0022446501534432173","0.0022446501534432173","0.0022446501534432173","5.65786075592041","5.65786075592041","5.65786075592041"
"724","0.012018805369734764","0.012018805369734764","0.012018805369734764","0.04269201681017876","0.04269201681017876","0.04269201681017876"
"725","0.0026904246769845486","0.0026904246769845486","0.0026904246769845486","7.861818313598633","7.861818313598633","7.861818313598633"
"726","0.011970371939241886","0.011970371939241886","0.011970371939241886","3.5264384746551514","3.5264384746551514","3.5264384746551514"
"727","0.0028995226603001356","0.0028995226603001356","0.0028995226603001356","4.614811897277832","4.614811897277832","4.614811897277832"
"728","0.011960536241531372","0.011960536241531372","0.011960536241531372","0.03172620013356209","0.03172620013356209","0.03172620013356209"
"729","0.0028700123075395823","0.0028700123075395823","0.0028700123075395823","3.4868240356445312","3.4868240356445312","3.4868240356445312"
"730","0.011896258220076561","0.011896258220076561","0.011896258220076561","1.7690907716751099","1.7690907716751099","1.7690907716751099"
"731","0.0025819470174610615","0.0025819470174610615","0.0025819470174610615","4.803858757019043","4.803858757019043","4.803858757019043"
"732","0.011876569129526615","0.011876569129526615","0.011876569129526615","0.03502468392252922","0.03502468392252922","0.03502468392252922"
"733","0.0034044720232486725","0.0034044720232486725","0.0034044720232486725","5.928518772125244","5.928518772125244","5.928518772125244"
"734","0.011885730549693108","0.011885730549693108","0.011885730549693108","2.820256233215332","2.820256233215332","2.820256233215332"
"735","0.0021578932646661997","0.0021578932646661997","0.0021578932646661997","2.419034004211426","2.419034004211426","2.419034004211426"
"736","0.011848285794258118","0.011848285794258118","0.011848285794258118","0.03636343404650688","0.03636343404650688","0.03636343404650688"
"737","0.0032248571515083313","0.0032248571515083313","0.0032248571515083313","1.5529437065124512","1.5529437065124512","1.5529437065124512"
"738","0.01182064600288868","0.01182064600288868","0.01182064600288868","5.4182939529418945","5.4182939529418945","5.4182939529418945"
"739","0.0019244924187660217","0.0019244924187660217","0.0019244924187660217","4.203592777252197","4.203592777252197","4.203592777252197"
"740","0.011796112172305584","0.011796112172305584","0.011796112172305584","0.031165868043899536","0.031165868043899536","0.031165868043899536"
"741","0.0025880339089781046","0.0025880339089781046","0.0025880339089781046","3.888915538787842","3.888915538787842","3.888915538787842"
"742","0.011787187308073044","0.011787187308073044","0.011787187308073044","4.044742584228516","4.044742584228516","4.044742584228516"
"743","0.0022927485406398773","0.0022927485406398773","0.0022927485406398773","6.856561183929443","6.856561183929443","6.856561183929443"
"744","0.01177248451858759","0.01177248451858759","0.01177248451858759","0.03231567516922951","0.03231567516922951","0.03231567516922951"
