"Step","background_garden - twodgs/loss_total","background_garden - twodgs/loss_total__MIN","background_garden - twodgs/loss_total__MAX","object_A - twodgs/loss_total","object_A - twodgs/loss_total__MIN","object_A - twodgs/loss_total__MAX"
"2466","0.09049321711063385","0.09049321711063385","0.09049321711063385","0.006827059201896191","0.006827059201896191","0.006827059201896191"
"2467","0.08813390135765076","0.08813390135765076","0.08813390135765076","0.00865194108337164","0.00865194108337164","0.00865194108337164"
"2468","0.102871373295784","0.102871373295784","0.102871373295784","0.010059146210551262","0.010059146210551262","0.010059146210551262"
"2469","0.11764299869537354","0.11764299869537354","0.11764299869537354","0.011313280090689659","0.011313280090689659","0.011313280090689659"
"2470","0.09453512728214264","0.09453512728214264","0.09453512728214264","0.006439862307161093","0.006439862307161093","0.006439862307161093"
"2471","0.08915646374225616","0.08915646374225616","0.08915646374225616","0.005869586020708084","0.005869586020708084","0.005869586020708084"
"2472","0.09510577470064163","0.09510577470064163","0.09510577470064163","0.00663518812507391","0.00663518812507391","0.00663518812507391"
"2473","0.07824438065290451","0.07824438065290451","0.07824438065290451","0.022150231525301933","0.022150231525301933","0.022150231525301933"
"2474","0.08387574553489685","0.08387574553489685","0.08387574553489685","0.010577952489256859","0.010577952489256859","0.010577952489256859"
"2475","0.09312410652637482","0.09312410652637482","0.09312410652637482","0.008614925667643547","0.008614925667643547","0.008614925667643547"
"2476","0.09278620779514313","0.09278620779514313","0.09278620779514313","0.009794360026717186","0.009794360026717186","0.009794360026717186"
"2477","0.08670122921466827","0.08670122921466827","0.08670122921466827","0.008361957035958767","0.008361957035958767","0.008361957035958767"
"2478","0.08177847415208817","0.08177847415208817","0.08177847415208817","0.007570193149149418","0.007570193149149418","0.007570193149149418"
"2479","0.08867685496807098","0.08867685496807098","0.08867685496807098","0.011226816102862358","0.011226816102862358","0.011226816102862358"
"2480","0.08977541327476501","0.08977541327476501","0.08977541327476501","0.010241943411529064","0.010241943411529064","0.010241943411529064"
"2481","0.09210527688264847","0.09210527688264847","0.09210527688264847","0.008485382422804832","0.008485382422804832","0.008485382422804832"
"2482","0.08715039491653442","0.08715039491653442","0.08715039491653442","0.006354285404086113","0.006354285404086113","0.006354285404086113"
"2483","0.0814959853887558","0.0814959853887558","0.0814959853887558","0.01670248992741108","0.01670248992741108","0.01670248992741108"
"2484","0.10675008594989777","0.10675008594989777","0.10675008594989777","0.01963278464972973","0.01963278464972973","0.01963278464972973"
"2485","0.08284419775009155","0.08284419775009155","0.08284419775009155","0.007761962711811066","0.007761962711811066","0.007761962711811066"
"2486","0.08905401825904846","0.08905401825904846","0.08905401825904846","0.009103776887059212","0.009103776887059212","0.009103776887059212"
"2487","0.08830542862415314","0.08830542862415314","0.08830542862415314","0.007093388121575117","0.007093388121575117","0.007093388121575117"
"2488","0.07739561796188354","0.07739561796188354","0.07739561796188354","0.0060112569481134415","0.0060112569481134415","0.0060112569481134415"
"2489","0.10493826866149902","0.10493826866149902","0.10493826866149902","0.016278602182865143","0.016278602182865143","0.016278602182865143"
"2490","0.08313380926847458","0.08313380926847458","0.08313380926847458","0.008993069641292095","0.008993069641292095","0.008993069641292095"
"2491","0.10216498374938965","0.10216498374938965","0.10216498374938965","0.0063934181816875935","0.0063934181816875935","0.0063934181816875935"
"2492","0.09044899046421051","0.09044899046421051","0.09044899046421051","0.006589196156710386","0.006589196156710386","0.006589196156710386"
"2493","0.09809869527816772","0.09809869527816772","0.09809869527816772","0.007095595356076956","0.007095595356076956","0.007095595356076956"
"2494","0.08531320095062256","0.08531320095062256","0.08531320095062256","0.007555103860795498","0.007555103860795498","0.007555103860795498"
"2495","0.08374262601137161","0.08374262601137161","0.08374262601137161","0.010778414085507393","0.010778414085507393","0.010778414085507393"
"2496","0.08480315655469894","0.08480315655469894","0.08480315655469894","0.006012238096445799","0.006012238096445799","0.006012238096445799"
"2497","0.09110931307077408","0.09110931307077408","0.09110931307077408","0.011338221840560436","0.011338221840560436","0.011338221840560436"
"2498","0.08796967566013336","0.08796967566013336","0.08796967566013336","0.011870038695633411","0.011870038695633411","0.011870038695633411"
"2499","0.08938302099704742","0.08938302099704742","0.08938302099704742","0.022799400612711906","0.022799400612711906","0.022799400612711906"
"2500","0.0990523174405098","0.0990523174405098","0.0990523174405098","0.0049872915260493755","0.0049872915260493755","0.0049872915260493755"
"2501","0.09202045202255249","0.09202045202255249","0.09202045202255249","0.006224410142749548","0.006224410142749548","0.006224410142749548"
"2502","0.13276953995227814","0.13276953995227814","0.13276953995227814","0.01619661971926689","0.01619661971926689","0.01619661971926689"
"2503","0.10367146879434586","0.10367146879434586","0.10367146879434586","0.011719484813511372","0.011719484813511372","0.011719484813511372"
"2504","0.07895468920469284","0.07895468920469284","0.07895468920469284","0.019838890060782433","0.019838890060782433","0.019838890060782433"
"2505","0.09347230195999146","0.09347230195999146","0.09347230195999146","0.008712596260011196","0.008712596260011196","0.008712596260011196"
"2506","0.08753819763660431","0.08753819763660431","0.08753819763660431","0.010429306887090206","0.010429306887090206","0.010429306887090206"
"2507","0.09668335318565369","0.09668335318565369","0.09668335318565369","0.009170560166239738","0.009170560166239738","0.009170560166239738"
"2508","0.10057109594345093","0.10057109594345093","0.10057109594345093","0.01060608122497797","0.01060608122497797","0.01060608122497797"
"2509","0.08652472496032715","0.08652472496032715","0.08652472496032715","0.010947438888251781","0.010947438888251781","0.010947438888251781"
"2510","0.08427368104457855","0.08427368104457855","0.08427368104457855","0.0061127543449401855","0.0061127543449401855","0.0061127543449401855"
"2511","0.10816583037376404","0.10816583037376404","0.10816583037376404","0.006888783536851406","0.006888783536851406","0.006888783536851406"
"2512","0.10803376883268356","0.10803376883268356","0.10803376883268356","0.020026421174407005","0.020026421174407005","0.020026421174407005"
"2513","0.08818917721509933","0.08818917721509933","0.08818917721509933","0.008363671600818634","0.008363671600818634","0.008363671600818634"
"2514","0.0867542177438736","0.0867542177438736","0.0867542177438736","0.007224581204354763","0.007224581204354763","0.007224581204354763"
"2515","0.08687268197536469","0.08687268197536469","0.08687268197536469","0.006373032461851835","0.006373032461851835","0.006373032461851835"
"2516","0.08284923434257507","0.08284923434257507","0.08284923434257507","0.0073728966526687145","0.0073728966526687145","0.0073728966526687145"
"2517","0.08667900413274765","0.08667900413274765","0.08667900413274765","0.017907049506902695","0.017907049506902695","0.017907049506902695"
"2518","0.09160447120666504","0.09160447120666504","0.09160447120666504","0.00825473852455616","0.00825473852455616","0.00825473852455616"
"2519","0.09908442199230194","0.09908442199230194","0.09908442199230194","0.010552313178777695","0.010552313178777695","0.010552313178777695"
"2520","0.09236421436071396","0.09236421436071396","0.09236421436071396","0.02671404555439949","0.02671404555439949","0.02671404555439949"
"2521","0.11922351270914078","0.11922351270914078","0.11922351270914078","0.007906257174909115","0.007906257174909115","0.007906257174909115"
"2522","0.08298617601394653","0.08298617601394653","0.08298617601394653","0.006363238673657179","0.006363238673657179","0.006363238673657179"
"2523","0.09680259227752686","0.09680259227752686","0.09680259227752686","0.006176978349685669","0.006176978349685669","0.006176978349685669"
"2524","0.1110035628080368","0.1110035628080368","0.1110035628080368","0.006852537393569946","0.006852537393569946","0.006852537393569946"
"2525","0.09991252422332764","0.09991252422332764","0.09991252422332764","0.00639721006155014","0.00639721006155014","0.00639721006155014"
"2526","0.09015537798404694","0.09015537798404694","0.09015537798404694","0.006744286976754665","0.006744286976754665","0.006744286976754665"
"2527","0.08144047856330872","0.08144047856330872","0.08144047856330872","0.006155568640679121","0.006155568640679121","0.006155568640679121"
"2528","0.08920058608055115","0.08920058608055115","0.08920058608055115","0.009824397973716259","0.009824397973716259","0.009824397973716259"
"2529","0.0832740068435669","0.0832740068435669","0.0832740068435669","0.010164656676352024","0.010164656676352024","0.010164656676352024"
"2530","0.09196169674396515","0.09196169674396515","0.09196169674396515","0.007209415081888437","0.007209415081888437","0.007209415081888437"
"2531","0.08522984385490417","0.08522984385490417","0.08522984385490417","0.0069856662303209305","0.0069856662303209305","0.0069856662303209305"
"2532","0.0922403335571289","0.0922403335571289","0.0922403335571289","0.01870974525809288","0.01870974525809288","0.01870974525809288"
"2533","0.08892649412155151","0.08892649412155151","0.08892649412155151","0.01650836132466793","0.01650836132466793","0.01650836132466793"
"2534","0.0841907188296318","0.0841907188296318","0.0841907188296318","0.011390676721930504","0.011390676721930504","0.011390676721930504"
"2535","0.09380102157592773","0.09380102157592773","0.09380102157592773","0.006858604960143566","0.006858604960143566","0.006858604960143566"
"2536","0.08172102272510529","0.08172102272510529","0.08172102272510529","0.007836814038455486","0.007836814038455486","0.007836814038455486"
"2537","0.10003116726875305","0.10003116726875305","0.10003116726875305","0.011422224342823029","0.011422224342823029","0.011422224342823029"
"2538","0.08220594376325607","0.08220594376325607","0.08220594376325607","0.01632172241806984","0.01632172241806984","0.01632172241806984"
"2539","0.08256572484970093","0.08256572484970093","0.08256572484970093","0.007424569688737392","0.007424569688737392","0.007424569688737392"
"2540","0.0917707234621048","0.0917707234621048","0.0917707234621048","0.011574195697903633","0.011574195697903633","0.011574195697903633"
"2541","0.07782968878746033","0.07782968878746033","0.07782968878746033","0.011615662835538387","0.011615662835538387","0.011615662835538387"
"2542","0.09532728046178818","0.09532728046178818","0.09532728046178818","0.0066930027678608894","0.0066930027678608894","0.0066930027678608894"
"2543","0.0902254655957222","0.0902254655957222","0.0902254655957222","0.010319152846932411","0.010319152846932411","0.010319152846932411"
"2544","0.09403956681489944","0.09403956681489944","0.09403956681489944","0.022392434999346733","0.022392434999346733","0.022392434999346733"
"2545","0.09182494878768921","0.09182494878768921","0.09182494878768921","0.01655270718038082","0.01655270718038082","0.01655270718038082"
"2546","0.10906156897544861","0.10906156897544861","0.10906156897544861","0.005326536949723959","0.005326536949723959","0.005326536949723959"
"2547","0.08529601991176605","0.08529601991176605","0.08529601991176605","0.010330761782824993","0.010330761782824993","0.010330761782824993"
"2548","0.08263049274682999","0.08263049274682999","0.08263049274682999","0.015997039154171944","0.015997039154171944","0.015997039154171944"
"2549","0.09013651311397552","0.09013651311397552","0.09013651311397552","0.02540929615497589","0.02540929615497589","0.02540929615497589"
"2550","0.08146777004003525","0.08146777004003525","0.08146777004003525","0.00571850873529911","0.00571850873529911","0.00571850873529911"
"2551","0.08258578926324844","0.08258578926324844","0.08258578926324844","0.010066632181406021","0.010066632181406021","0.010066632181406021"
"2552","0.07889126986265182","0.07889126986265182","0.07889126986265182","0.008023761212825775","0.008023761212825775","0.008023761212825775"
"2553","0.09146492183208466","0.09146492183208466","0.09146492183208466","0.007758623920381069","0.007758623920381069","0.007758623920381069"
"2554","0.11049038171768188","0.11049038171768188","0.11049038171768188","0.006025800481438637","0.006025800481438637","0.006025800481438637"
"2555","0.08253655582666397","0.08253655582666397","0.08253655582666397","0.00858228374272585","0.00858228374272585","0.00858228374272585"
"2556","0.08901983499526978","0.08901983499526978","0.08901983499526978","0.009746071882545948","0.009746071882545948","0.009746071882545948"
"2557","0.08259331434965134","0.08259331434965134","0.08259331434965134","0.020938044413924217","0.020938044413924217","0.020938044413924217"
"2558","0.08311194181442261","0.08311194181442261","0.08311194181442261","0.006315354257822037","0.006315354257822037","0.006315354257822037"
"2559","0.07888149470090866","0.07888149470090866","0.07888149470090866","0.010913440957665443","0.010913440957665443","0.010913440957665443"
"2560","0.08008036762475967","0.08008036762475967","0.08008036762475967","0.006641252897679806","0.006641252897679806","0.006641252897679806"
"2561","0.09169252216815948","0.09169252216815948","0.09169252216815948","0.014148307032883167","0.014148307032883167","0.014148307032883167"
"2562","0.07567419111728668","0.07567419111728668","0.07567419111728668","0.017672689631581306","0.017672689631581306","0.017672689631581306"
"2563","0.08702266961336136","0.08702266961336136","0.08702266961336136","0.006641096901148558","0.006641096901148558","0.006641096901148558"
"2564","0.08675406128168106","0.08675406128168106","0.08675406128168106","0.004984387196600437","0.004984387196600437","0.004984387196600437"
"2565","0.0921807736158371","0.0921807736158371","0.0921807736158371","0.024601170793175697","0.024601170793175697","0.024601170793175697"
"2566","0.08503424376249313","0.08503424376249313","0.08503424376249313","0.009015233255922794","0.009015233255922794","0.009015233255922794"
"2567","0.10927391797304153","0.10927391797304153","0.10927391797304153","0.009633602574467659","0.009633602574467659","0.009633602574467659"
"2568","0.09901340305805206","0.09901340305805206","0.09901340305805206","0.008958166465163231","0.008958166465163231","0.008958166465163231"
"2569","0.07636839151382446","0.07636839151382446","0.07636839151382446","0.010009018704295158","0.010009018704295158","0.010009018704295158"
"2570","0.08847346156835556","0.08847346156835556","0.08847346156835556","0.0095328688621521","0.0095328688621521","0.0095328688621521"
"2571","0.09495632350444794","0.09495632350444794","0.09495632350444794","0.006314174737781286","0.006314174737781286","0.006314174737781286"
"2572","0.08540044724941254","0.08540044724941254","0.08540044724941254","0.006939231883734465","0.006939231883734465","0.006939231883734465"
"2573","0.0985693633556366","0.0985693633556366","0.0985693633556366","0.009370236657559872","0.009370236657559872","0.009370236657559872"
"2574","0.08088613301515579","0.08088613301515579","0.08088613301515579","0.006265368312597275","0.006265368312597275","0.006265368312597275"
"2575","0.09796616435050964","0.09796616435050964","0.09796616435050964","0.00763591006398201","0.00763591006398201","0.00763591006398201"
"2576","0.08391020447015762","0.08391020447015762","0.08391020447015762","0.010381064377725124","0.010381064377725124","0.010381064377725124"
"2577","0.08755604922771454","0.08755604922771454","0.08755604922771454","0.007676866836845875","0.007676866836845875","0.007676866836845875"
"2578","0.09722056239843369","0.09722056239843369","0.09722056239843369","0.006118845194578171","0.006118845194578171","0.006118845194578171"
"2579","0.08860594034194946","0.08860594034194946","0.08860594034194946","0.008321641013026237","0.008321641013026237","0.008321641013026237"
"2580","0.08036887645721436","0.08036887645721436","0.08036887645721436","0.01087600365281105","0.01087600365281105","0.01087600365281105"
"2581","0.0899689570069313","0.0899689570069313","0.0899689570069313","0.010765685699880123","0.010765685699880123","0.010765685699880123"
"2582","0.08060075342655182","0.08060075342655182","0.08060075342655182","0.016640571877360344","0.016640571877360344","0.016640571877360344"
"2583","0.07960096001625061","0.07960096001625061","0.07960096001625061","0.0056190392933785915","0.0056190392933785915","0.0056190392933785915"
"2584","0.08801401406526566","0.08801401406526566","0.08801401406526566","0.008191459812223911","0.008191459812223911","0.008191459812223911"
"2585","0.08205439895391464","0.08205439895391464","0.08205439895391464","0.01120397076010704","0.01120397076010704","0.01120397076010704"
"2586","0.10780663788318634","0.10780663788318634","0.10780663788318634","0.007040576543658972","0.007040576543658972","0.007040576543658972"
"2587","0.10626346617937088","0.10626346617937088","0.10626346617937088","0.009789668023586273","0.009789668023586273","0.009789668023586273"
"2588","0.09626570343971252","0.09626570343971252","0.09626570343971252","0.017303751781582832","0.017303751781582832","0.017303751781582832"
"2589","0.10183586180210114","0.10183586180210114","0.10183586180210114","0.01927492395043373","0.01927492395043373","0.01927492395043373"
"2590","0.07993149012327194","0.07993149012327194","0.07993149012327194","0.005292808637022972","0.005292808637022972","0.005292808637022972"
"2591","0.07095635682344437","0.07095635682344437","0.07095635682344437","0.007141615264117718","0.007141615264117718","0.007141615264117718"
"2592","0.077346071600914","0.077346071600914","0.077346071600914","0.007331270724534988","0.007331270724534988","0.007331270724534988"
"2593","0.09243868291378021","0.09243868291378021","0.09243868291378021","0.007865688763558865","0.007865688763558865","0.007865688763558865"
"2594","0.08454670757055283","0.08454670757055283","0.08454670757055283","0.0055738333612680435","0.0055738333612680435","0.0055738333612680435"
"2595","0.08201552927494049","0.08201552927494049","0.08201552927494049","0.006797514855861664","0.006797514855861664","0.006797514855861664"
"2596","0.09554120898246765","0.09554120898246765","0.09554120898246765","0.007902856916189194","0.007902856916189194","0.007902856916189194"
"2597","0.1063724085688591","0.1063724085688591","0.1063724085688591","0.01515147928148508","0.01515147928148508","0.01515147928148508"
"2598","0.0841241329908371","0.0841241329908371","0.0841241329908371","0.02519575133919716","0.02519575133919716","0.02519575133919716"
"2599","0.08513304591178894","0.08513304591178894","0.08513304591178894","0.005180809181183577","0.005180809181183577","0.005180809181183577"
"2600","0.07887336611747742","0.07887336611747742","0.07887336611747742","0.0064584920182824135","0.0064584920182824135","0.0064584920182824135"
"2601","0.08312997967004776","0.08312997967004776","0.08312997967004776","0.018017292022705078","0.018017292022705078","0.018017292022705078"
"2602","0.08672412484884262","0.08672412484884262","0.08672412484884262","0.007620977237820625","0.007620977237820625","0.007620977237820625"
"2603","0.08010154962539673","0.08010154962539673","0.08010154962539673","0.008710969239473343","0.008710969239473343","0.008710969239473343"
"2604","0.08337756246328354","0.08337756246328354","0.08337756246328354","0.0066953967325389385","0.0066953967325389385","0.0066953967325389385"
"2605","0.07504218071699142","0.07504218071699142","0.07504218071699142","0.0164390429854393","0.0164390429854393","0.0164390429854393"
"2606","0.08288240432739258","0.08288240432739258","0.08288240432739258","0.010480538941919804","0.010480538941919804","0.010480538941919804"
"2607","0.09916350245475769","0.09916350245475769","0.09916350245475769","0.008513662032783031","0.008513662032783031","0.008513662032783031"
"2608","0.09373423457145691","0.09373423457145691","0.09373423457145691","0.00610498758032918","0.00610498758032918","0.00610498758032918"
"2609","0.1004953607916832","0.1004953607916832","0.1004953607916832","0.01006423868238926","0.01006423868238926","0.01006423868238926"
"2610","0.10696561634540558","0.10696561634540558","0.10696561634540558","0.011156204156577587","0.011156204156577587","0.011156204156577587"
"2611","0.08417127281427383","0.08417127281427383","0.08417127281427383","0.006386496592313051","0.006386496592313051","0.006386496592313051"
"2612","0.09212429821491241","0.09212429821491241","0.09212429821491241","0.00672554038465023","0.00672554038465023","0.00672554038465023"
"2613","0.09887532144784927","0.09887532144784927","0.09887532144784927","0.011029446497559547","0.011029446497559547","0.011029446497559547"
"2614","0.08477474749088287","0.08477474749088287","0.08477474749088287","0.011084333062171936","0.011084333062171936","0.011084333062171936"
"2615","0.09448447823524475","0.09448447823524475","0.09448447823524475","0.009497646242380142","0.009497646242380142","0.009497646242380142"
"2616","0.09178881347179413","0.09178881347179413","0.09178881347179413","0.009977003559470177","0.009977003559470177","0.009977003559470177"
"2617","0.10276278853416443","0.10276278853416443","0.10276278853416443","0.011159214191138744","0.011159214191138744","0.011159214191138744"
"2618","0.0787503644824028","0.0787503644824028","0.0787503644824028","0.00654907152056694","0.00654907152056694","0.00654907152056694"
"2619","0.0906393900513649","0.0906393900513649","0.0906393900513649","0.01881648600101471","0.01881648600101471","0.01881648600101471"
"2620","0.11194279789924622","0.11194279789924622","0.11194279789924622","0.007924878969788551","0.007924878969788551","0.007924878969788551"
"2621","0.08561869710683823","0.08561869710683823","0.08561869710683823","0.00933357235044241","0.00933357235044241","0.00933357235044241"
"2622","0.08977833390235901","0.08977833390235901","0.08977833390235901","0.017855487763881683","0.017855487763881683","0.017855487763881683"
"2623","0.09443484991788864","0.09443484991788864","0.09443484991788864","0.006867576856166124","0.006867576856166124","0.006867576856166124"
"2624","0.07866028696298599","0.07866028696298599","0.07866028696298599","0.005799436941742897","0.005799436941742897","0.005799436941742897"
"2625","0.08371487259864807","0.08371487259864807","0.08371487259864807","0.01157655380666256","0.01157655380666256","0.01157655380666256"
"2626","0.10165603458881378","0.10165603458881378","0.10165603458881378","0.005419503897428513","0.005419503897428513","0.005419503897428513"
"2627","0.08840726315975189","0.08840726315975189","0.08840726315975189","0.02257465571165085","0.02257465571165085","0.02257465571165085"
"2628","0.08569428324699402","0.08569428324699402","0.08569428324699402","0.007683860138058662","0.007683860138058662","0.007683860138058662"
"2629","0.08944614231586456","0.08944614231586456","0.08944614231586456","0.007079788018018007","0.007079788018018007","0.007079788018018007"
"2630","0.08986592292785645","0.08986592292785645","0.08986592292785645","0.010935280472040176","0.010935280472040176","0.010935280472040176"
"2631","0.09315608441829681","0.09315608441829681","0.09315608441829681","0.005632113665342331","0.005632113665342331","0.005632113665342331"
"2632","0.08417791873216629","0.08417791873216629","0.08417791873216629","0.006739822216331959","0.006739822216331959","0.006739822216331959"
"2633","0.08049030601978302","0.08049030601978302","0.08049030601978302","0.015902800485491753","0.015902800485491753","0.015902800485491753"
"2634","0.10383807122707367","0.10383807122707367","0.10383807122707367","0.007104779127985239","0.007104779127985239","0.007104779127985239"
"2635","0.11501447856426239","0.11501447856426239","0.11501447856426239","0.006116753909736872","0.006116753909736872","0.006116753909736872"
"2636","0.10030068457126617","0.10030068457126617","0.10030068457126617","0.006042198743671179","0.006042198743671179","0.006042198743671179"
"2637","0.08827747404575348","0.08827747404575348","0.08827747404575348","0.01586233824491501","0.01586233824491501","0.01586233824491501"
"2638","0.10422760248184204","0.10422760248184204","0.10422760248184204","0.010509517975151539","0.010509517975151539","0.010509517975151539"
"2639","0.087007075548172","0.087007075548172","0.087007075548172","0.015125877223908901","0.015125877223908901","0.015125877223908901"
"2640","0.08688831329345703","0.08688831329345703","0.08688831329345703","0.007508983835577965","0.007508983835577965","0.007508983835577965"
"2641","0.09046493470668793","0.09046493470668793","0.09046493470668793","0.00781257264316082","0.00781257264316082","0.00781257264316082"
"2642","0.08838056027889252","0.08838056027889252","0.08838056027889252","0.008154644630849361","0.008154644630849361","0.008154644630849361"
"2643","0.08287225663661957","0.08287225663661957","0.08287225663661957","0.006056603975594044","0.006056603975594044","0.006056603975594044"
"2644","0.08038415014743805","0.08038415014743805","0.08038415014743805","0.011747338809072971","0.011747338809072971","0.011747338809072971"
"2645","0.08866133540868759","0.08866133540868759","0.08866133540868759","0.009820329025387764","0.009820329025387764","0.009820329025387764"
"2646","0.08309885114431381","0.08309885114431381","0.08309885114431381","0.007518699858337641","0.007518699858337641","0.007518699858337641"
"2647","0.08582520484924316","0.08582520484924316","0.08582520484924316","0.004610119387507439","0.004610119387507439","0.004610119387507439"
"2648","0.0917428731918335","0.0917428731918335","0.0917428731918335","0.019658027216792107","0.019658027216792107","0.019658027216792107"
"2649","0.08771608769893646","0.08771608769893646","0.08771608769893646","0.011660685762763023","0.011660685762763023","0.011660685762763023"
"2650","0.09030179679393768","0.09030179679393768","0.09030179679393768","0.008884355425834656","0.008884355425834656","0.008884355425834656"
"2651","0.0788150280714035","0.0788150280714035","0.0788150280714035","0.011957443319261074","0.011957443319261074","0.011957443319261074"
"2652","0.09125018864870071","0.09125018864870071","0.09125018864870071","0.005981690715998411","0.005981690715998411","0.005981690715998411"
"2653","0.07978405058383942","0.07978405058383942","0.07978405058383942","0.007973100058734417","0.007973100058734417","0.007973100058734417"
"2654","0.1194324791431427","0.1194324791431427","0.1194324791431427","0.011817180551588535","0.011817180551588535","0.011817180551588535"
"2655","0.10589836537837982","0.10589836537837982","0.10589836537837982","0.00970364734530449","0.00970364734530449","0.00970364734530449"
"2656","0.08398985862731934","0.08398985862731934","0.08398985862731934","0.007188007701188326","0.007188007701188326","0.007188007701188326"
"2657","0.08656424283981323","0.08656424283981323","0.08656424283981323","0.02680964209139347","0.02680964209139347","0.02680964209139347"
"2658","0.08478061854839325","0.08478061854839325","0.08478061854839325","0.016812153160572052","0.016812153160572052","0.016812153160572052"
"2659","0.0824931263923645","0.0824931263923645","0.0824931263923645","0.00987337063997984","0.00987337063997984","0.00987337063997984"
"2660","0.08182111382484436","0.08182111382484436","0.08182111382484436","0.006282034795731306","0.006282034795731306","0.006282034795731306"
"2661","0.08795680105686188","0.08795680105686188","0.08795680105686188","0.022526541724801064","0.022526541724801064","0.022526541724801064"
"2662","0.09080483019351959","0.09080483019351959","0.09080483019351959","0.006227996665984392","0.006227996665984392","0.006227996665984392"
"2663","0.08230237662792206","0.08230237662792206","0.08230237662792206","0.005808955989778042","0.005808955989778042","0.005808955989778042"
"2664","0.08410882204771042","0.08410882204771042","0.08410882204771042","0.009768589399755001","0.009768589399755001","0.009768589399755001"
"2665","0.07932432740926743","0.07932432740926743","0.07932432740926743","0.017291409894824028","0.017291409894824028","0.017291409894824028"
"2666","0.08473832160234451","0.08473832160234451","0.08473832160234451","0.00749389361590147","0.00749389361590147","0.00749389361590147"
"2667","0.09266073256731033","0.09266073256731033","0.09266073256731033","0.005037518218159676","0.005037518218159676","0.005037518218159676"
"2668","0.09267841279506683","0.09267841279506683","0.09267841279506683","0.009251846000552177","0.009251846000552177","0.009251846000552177"
"2669","0.08361244201660156","0.08361244201660156","0.08361244201660156","0.007778321858495474","0.007778321858495474","0.007778321858495474"
"2670","0.08453112840652466","0.08453112840652466","0.08453112840652466","0.007273619528859854","0.007273619528859854","0.007273619528859854"
"2671","0.08466135710477829","0.08466135710477829","0.08466135710477829","0.0067864772863686085","0.0067864772863686085","0.0067864772863686085"
"2672","0.08087630569934845","0.08087630569934845","0.08087630569934845","0.008432500064373016","0.008432500064373016","0.008432500064373016"
"2673","0.0843501091003418","0.0843501091003418","0.0843501091003418","0.01962970197200775","0.01962970197200775","0.01962970197200775"
"2674","0.07834230363368988","0.07834230363368988","0.07834230363368988","0.008141648955643177","0.008141648955643177","0.008141648955643177"
"2675","0.10620534420013428","0.10620534420013428","0.10620534420013428","0.005514935590326786","0.005514935590326786","0.005514935590326786"
"2676","0.08586042374372482","0.08586042374372482","0.08586042374372482","0.01814078353345394","0.01814078353345394","0.01814078353345394"
"2677","0.08419787883758545","0.08419787883758545","0.08419787883758545","0.02487098053097725","0.02487098053097725","0.02487098053097725"
"2678","0.09027305990457535","0.09027305990457535","0.09027305990457535","0.021050624549388885","0.021050624549388885","0.021050624549388885"
"2679","0.09916071593761444","0.09916071593761444","0.09916071593761444","0.006800165865570307","0.006800165865570307","0.006800165865570307"
"2680","0.08548734337091446","0.08548734337091446","0.08548734337091446","0.014599277637898922","0.014599277637898922","0.014599277637898922"
"2681","0.09825635701417923","0.09825635701417923","0.09825635701417923","0.0060419742949306965","0.0060419742949306965","0.0060419742949306965"
"2682","0.08670733124017715","0.08670733124017715","0.08670733124017715","0.012213204987347126","0.012213204987347126","0.012213204987347126"
"2683","0.075283482670784","0.075283482670784","0.075283482670784","0.006181038450449705","0.006181038450449705","0.006181038450449705"
"2684","0.09611399471759796","0.09611399471759796","0.09611399471759796","0.006464196369051933","0.006464196369051933","0.006464196369051933"
"2685","0.07975700497627258","0.07975700497627258","0.07975700497627258","0.010779213160276413","0.010779213160276413","0.010779213160276413"
"2686","0.08155930787324905","0.08155930787324905","0.08155930787324905","0.011831264942884445","0.011831264942884445","0.011831264942884445"
"2687","0.09447212517261505","0.09447212517261505","0.09447212517261505","0.007161130663007498","0.007161130663007498","0.007161130663007498"
"2688","0.08546087890863419","0.08546087890863419","0.08546087890863419","0.009468787349760532","0.009468787349760532","0.009468787349760532"
"2689","0.07989179342985153","0.07989179342985153","0.07989179342985153","0.010658271610736847","0.010658271610736847","0.010658271610736847"
"2690","0.0971079170703888","0.0971079170703888","0.0971079170703888","0.008346178568899632","0.008346178568899632","0.008346178568899632"
"2691","0.0863814726471901","0.0863814726471901","0.0863814726471901","0.01666460558772087","0.01666460558772087","0.01666460558772087"
"2692","0.08782760798931122","0.08782760798931122","0.08782760798931122","0.010008337907493114","0.010008337907493114","0.010008337907493114"
"2693","0.09616046398878098","0.09616046398878098","0.09616046398878098","0.010457701049745083","0.010457701049745083","0.010457701049745083"
"2694","0.07293348014354706","0.07293348014354706","0.07293348014354706","0.006236969493329525","0.006236969493329525","0.006236969493329525"
"2695","0.1017337217926979","0.1017337217926979","0.1017337217926979","0.010311548598110676","0.010311548598110676","0.010311548598110676"
"2696","0.07475057244300842","0.07475057244300842","0.07475057244300842","0.00684727355837822","0.00684727355837822","0.00684727355837822"
"2697","0.09304798394441605","0.09304798394441605","0.09304798394441605","0.0065207513980567455","0.0065207513980567455","0.0065207513980567455"
"2698","0.09027955681085587","0.09027955681085587","0.09027955681085587","0.005153840407729149","0.005153840407729149","0.005153840407729149"
"2699","0.0823526382446289","0.0823526382446289","0.0823526382446289","0.010012813843786716","0.010012813843786716","0.010012813843786716"
