"Step","object_B - dreamfusion/loss_orient","object_B - dreamfusion/loss_orient__MIN","object_B - dreamfusion/loss_orient__MAX"
"1073","0.034004323184490204","0.034004323184490204","0.034004323184490204"
"1074","0.0297293271869421","0.0297293271869421","0.0297293271869421"
"1075","0.03422742336988449","0.03422742336988449","0.03422742336988449"
"1076","0.030397407710552216","0.030397407710552216","0.030397407710552216"
"1077","0.029256146401166916","0.029256146401166916","0.029256146401166916"
"1078","0.03360757231712341","0.03360757231712341","0.03360757231712341"
"1079","0.03044860064983368","0.03044860064983368","0.03044860064983368"
"1080","0.04298323020339012","0.04298323020339012","0.04298323020339012"
"1081","0.02782953903079033","0.02782953903079033","0.02782953903079033"
"1082","0.024516062811017036","0.024516062811017036","0.024516062811017036"
"1083","0.027600983157753944","0.027600983157753944","0.027600983157753944"
"1084","0.033499158918857574","0.033499158918857574","0.033499158918857574"
"1085","0.03580482304096222","0.03580482304096222","0.03580482304096222"
"1086","0.029775502160191536","0.029775502160191536","0.029775502160191536"
"1087","0.02783483825623989","0.02783483825623989","0.02783483825623989"
"1088","0.038182515650987625","0.038182515650987625","0.038182515650987625"
"1089","0.026249965652823448","0.026249965652823448","0.026249965652823448"
"1090","0.03919004276394844","0.03919004276394844","0.03919004276394844"
"1091","0.02990705333650112","0.02990705333650112","0.02990705333650112"
"1092","0.025340592488646507","0.025340592488646507","0.025340592488646507"
"1093","0.033504050225019455","0.033504050225019455","0.033504050225019455"
"1094","0.03134046122431755","0.03134046122431755","0.03134046122431755"
"1095","0.038178712129592896","0.038178712129592896","0.038178712129592896"
"1096","0.023895932361483574","0.023895932361483574","0.023895932361483574"
"1097","0.03268667310476303","0.03268667310476303","0.03268667310476303"
"1098","0.03556269779801369","0.03556269779801369","0.03556269779801369"
"1099","0.04205799475312233","0.04205799475312233","0.04205799475312233"
"1100","0.0277166198939085","0.0277166198939085","0.0277166198939085"
"1101","0.032810937613248825","0.032810937613248825","0.032810937613248825"
"1102","0.03911399096250534","0.03911399096250534","0.03911399096250534"
"1103","0.029687443748116493","0.029687443748116493","0.029687443748116493"
"1104","0.025653699412941933","0.025653699412941933","0.025653699412941933"
"1105","0.030952055007219315","0.030952055007219315","0.030952055007219315"
"1106","0.02254074066877365","0.02254074066877365","0.02254074066877365"
"1107","0.03135277330875397","0.03135277330875397","0.03135277330875397"
"1108","0.025765232741832733","0.025765232741832733","0.025765232741832733"
"1109","0.031063653528690338","0.031063653528690338","0.031063653528690338"
"1110","0.03925769031047821","0.03925769031047821","0.03925769031047821"
"1111","0.027299100533127785","0.027299100533127785","0.027299100533127785"
"1112","0.02785152569413185","0.02785152569413185","0.02785152569413185"
"1113","0.0371122770011425","0.0371122770011425","0.0371122770011425"
"1114","0.026282811537384987","0.026282811537384987","0.026282811537384987"
"1115","0.020481668412685394","0.020481668412685394","0.020481668412685394"
"1116","0.037649255245923996","0.037649255245923996","0.037649255245923996"
"1117","0.025600749999284744","0.025600749999284744","0.025600749999284744"
"1118","0.034262195229530334","0.034262195229530334","0.034262195229530334"
"1119","0.02385462075471878","0.02385462075471878","0.02385462075471878"
"1120","0.021860918030142784","0.021860918030142784","0.021860918030142784"
"1121","0.021483253687620163","0.021483253687620163","0.021483253687620163"
"1122","0.02610338106751442","0.02610338106751442","0.02610338106751442"
"1123","0.02780638262629509","0.02780638262629509","0.02780638262629509"
"1124","0.038918621838092804","0.038918621838092804","0.038918621838092804"
"1125","0.03555736690759659","0.03555736690759659","0.03555736690759659"
"1126","0.028392916545271873","0.028392916545271873","0.028392916545271873"
"1127","0.03184878081083298","0.03184878081083298","0.03184878081083298"
"1128","0.023808538913726807","0.023808538913726807","0.023808538913726807"
"1129","0.03202197328209877","0.03202197328209877","0.03202197328209877"
"1130","0.033816859126091","0.033816859126091","0.033816859126091"
"1131","0.03397411108016968","0.03397411108016968","0.03397411108016968"
"1132","0.02695508301258087","0.02695508301258087","0.02695508301258087"
"1133","0.03385693207383156","0.03385693207383156","0.03385693207383156"
"1134","0.029902886599302292","0.029902886599302292","0.029902886599302292"
"1135","0.019442006945610046","0.019442006945610046","0.019442006945610046"
"1136","0.029776185750961304","0.029776185750961304","0.029776185750961304"
"1137","0.03229880332946777","0.03229880332946777","0.03229880332946777"
"1138","0.027479778975248337","0.027479778975248337","0.027479778975248337"
"1139","0.02442110702395439","0.02442110702395439","0.02442110702395439"
"1140","0.030610647052526474","0.030610647052526474","0.030610647052526474"
"1141","0.033447712659835815","0.033447712659835815","0.033447712659835815"
"1142","0.03231177106499672","0.03231177106499672","0.03231177106499672"
"1143","0.02367507852613926","0.02367507852613926","0.02367507852613926"
"1144","0.029383409768342972","0.029383409768342972","0.029383409768342972"
"1145","0.019040191546082497","0.019040191546082497","0.019040191546082497"
"1146","0.03062707930803299","0.03062707930803299","0.03062707930803299"
"1147","0.03347475826740265","0.03347475826740265","0.03347475826740265"
"1148","0.02389129251241684","0.02389129251241684","0.02389129251241684"
"1149","0.041890643537044525","0.041890643537044525","0.041890643537044525"
"1150","0.033192358911037445","0.033192358911037445","0.033192358911037445"
"1151","0.03269180282950401","0.03269180282950401","0.03269180282950401"
"1152","0.03497876599431038","0.03497876599431038","0.03497876599431038"
"1153","0.03354815021157265","0.03354815021157265","0.03354815021157265"
"1154","0.021381977945566177","0.021381977945566177","0.021381977945566177"
"1155","0.03555123135447502","0.03555123135447502","0.03555123135447502"
"1156","0.0218643881380558","0.0218643881380558","0.0218643881380558"
"1157","0.029961582273244858","0.029961582273244858","0.029961582273244858"
"1158","0.023557905107736588","0.023557905107736588","0.023557905107736588"
"1159","0.03222763538360596","0.03222763538360596","0.03222763538360596"
"1160","0.032420478761196136","0.032420478761196136","0.032420478761196136"
"1161","0.023250170052051544","0.023250170052051544","0.023250170052051544"
"1162","0.03191959485411644","0.03191959485411644","0.03191959485411644"
"1163","0.021068917587399483","0.021068917587399483","0.021068917587399483"
"1164","0.03310026228427887","0.03310026228427887","0.03310026228427887"
"1165","0.02414378896355629","0.02414378896355629","0.02414378896355629"
"1166","0.0336000993847847","0.0336000993847847","0.0336000993847847"
"1167","0.03506720811128616","0.03506720811128616","0.03506720811128616"
"1168","0.04845304787158966","0.04845304787158966","0.04845304787158966"
"1169","0.030069556087255478","0.030069556087255478","0.030069556087255478"
"1170","0.032164644449949265","0.032164644449949265","0.032164644449949265"
"1171","0.03417578339576721","0.03417578339576721","0.03417578339576721"
"1172","0.02657303586602211","0.02657303586602211","0.02657303586602211"
"1173","0.028515806421637535","0.028515806421637535","0.028515806421637535"
"1174","0.050156012177467346","0.050156012177467346","0.050156012177467346"
"1175","0.030854472890496254","0.030854472890496254","0.030854472890496254"
"1176","0.021360162645578384","0.021360162645578384","0.021360162645578384"
"1177","0.022791167721152306","0.022791167721152306","0.022791167721152306"
"1178","0.027347976341843605","0.027347976341843605","0.027347976341843605"
"1179","0.022306090220808983","0.022306090220808983","0.022306090220808983"
"1180","0.03279801458120346","0.03279801458120346","0.03279801458120346"
"1181","0.01834205724298954","0.01834205724298954","0.01834205724298954"
"1182","0.028800642117857933","0.028800642117857933","0.028800642117857933"
"1183","0.026678357273340225","0.026678357273340225","0.026678357273340225"
"1184","0.028758736327290535","0.028758736327290535","0.028758736327290535"
"1185","0.03014245443046093","0.03014245443046093","0.03014245443046093"
"1186","0.027070019394159317","0.027070019394159317","0.027070019394159317"
"1187","0.0241668950766325","0.0241668950766325","0.0241668950766325"
"1188","0.030331628397107124","0.030331628397107124","0.030331628397107124"
"1189","0.03140217810869217","0.03140217810869217","0.03140217810869217"
"1190","0.02468242682516575","0.02468242682516575","0.02468242682516575"
"1191","0.03429519385099411","0.03429519385099411","0.03429519385099411"
"1192","0.021586697548627853","0.021586697548627853","0.021586697548627853"
"1193","0.039776917546987534","0.039776917546987534","0.039776917546987534"
"1194","0.03191578760743141","0.03191578760743141","0.03191578760743141"
"1195","0.031988028436899185","0.031988028436899185","0.031988028436899185"
"1196","0.03566083684563637","0.03566083684563637","0.03566083684563637"
"1197","0.0256509892642498","0.0256509892642498","0.0256509892642498"
"1198","0.017863018438220024","0.017863018438220024","0.017863018438220024"
"1199","0.039967410266399384","0.039967410266399384","0.039967410266399384"
"1200","0.04088165611028671","0.04088165611028671","0.04088165611028671"
"1201","0.02091093733906746","0.02091093733906746","0.02091093733906746"
"1202","0.028717244043946266","0.028717244043946266","0.028717244043946266"
"1203","0.028810923919081688","0.028810923919081688","0.028810923919081688"
"1204","0.028520572930574417","0.028520572930574417","0.028520572930574417"
"1205","0.02317921631038189","0.02317921631038189","0.02317921631038189"
"1206","0.022158872336149216","0.022158872336149216","0.022158872336149216"
"1207","0.01938561722636223","0.01938561722636223","0.01938561722636223"
"1208","0.03502862527966499","0.03502862527966499","0.03502862527966499"
"1209","0.02542448788881302","0.02542448788881302","0.02542448788881302"
"1210","0.03128378838300705","0.03128378838300705","0.03128378838300705"
"1211","0.027353983372449875","0.027353983372449875","0.027353983372449875"
"1212","0.025779249146580696","0.025779249146580696","0.025779249146580696"
"1213","0.024054817855358124","0.024054817855358124","0.024054817855358124"
"1214","0.03585214167833328","0.03585214167833328","0.03585214167833328"
"1215","0.015090269036591053","0.015090269036591053","0.015090269036591053"
"1216","0.03166837990283966","0.03166837990283966","0.03166837990283966"
"1217","0.022943567484617233","0.022943567484617233","0.022943567484617233"
"1218","0.024983733892440796","0.024983733892440796","0.024983733892440796"
"1219","0.019207151606678963","0.019207151606678963","0.019207151606678963"
"1220","0.023881185799837112","0.023881185799837112","0.023881185799837112"
"1221","0.01334549393504858","0.01334549393504858","0.01334549393504858"
"1222","0.03827129304409027","0.03827129304409027","0.03827129304409027"
"1223","0.015195949003100395","0.015195949003100395","0.015195949003100395"
"1224","0.02428511716425419","0.02428511716425419","0.02428511716425419"
"1225","0.026828881353139877","0.026828881353139877","0.026828881353139877"
"1226","0.031362392008304596","0.031362392008304596","0.031362392008304596"
"1227","0.025862492620944977","0.025862492620944977","0.025862492620944977"
"1228","0.03141279146075249","0.03141279146075249","0.03141279146075249"
"1229","0.02036692015826702","0.02036692015826702","0.02036692015826702"
"1230","0.02189032733440399","0.02189032733440399","0.02189032733440399"
"1231","0.023254968225955963","0.023254968225955963","0.023254968225955963"
"1232","0.01677161641418934","0.01677161641418934","0.01677161641418934"
"1233","0.023830868303775787","0.023830868303775787","0.023830868303775787"
"1234","0.024964775890111923","0.024964775890111923","0.024964775890111923"
"1235","0.027666980400681496","0.027666980400681496","0.027666980400681496"
"1236","0.02143637090921402","0.02143637090921402","0.02143637090921402"
"1237","0.025332123041152954","0.025332123041152954","0.025332123041152954"
"1238","0.0329069159924984","0.0329069159924984","0.0329069159924984"
"1239","0.025661900639533997","0.025661900639533997","0.025661900639533997"
"1240","0.026623109355568886","0.026623109355568886","0.026623109355568886"
"1241","0.029559912160038948","0.029559912160038948","0.029559912160038948"
"1242","0.035274066030979156","0.035274066030979156","0.035274066030979156"
"1243","0.02025005966424942","0.02025005966424942","0.02025005966424942"
"1244","0.01621987111866474","0.01621987111866474","0.01621987111866474"
"1245","0.037134479731321335","0.037134479731321335","0.037134479731321335"
"1246","0.02064538188278675","0.02064538188278675","0.02064538188278675"
"1247","0.026726892217993736","0.026726892217993736","0.026726892217993736"
"1248","0.04066384956240654","0.04066384956240654","0.04066384956240654"
"1249","0.02947244793176651","0.02947244793176651","0.02947244793176651"
"1250","0.016559278592467308","0.016559278592467308","0.016559278592467308"
"1251","0.030292773619294167","0.030292773619294167","0.030292773619294167"
"1252","0.03471258655190468","0.03471258655190468","0.03471258655190468"
"1253","0.03257961943745613","0.03257961943745613","0.03257961943745613"
"1254","0.015547407791018486","0.015547407791018486","0.015547407791018486"
"1255","0.0193730928003788","0.0193730928003788","0.0193730928003788"
"1256","0.037819650024175644","0.037819650024175644","0.037819650024175644"
"1257","0.014927332289516926","0.014927332289516926","0.014927332289516926"
"1258","0.03223629668354988","0.03223629668354988","0.03223629668354988"
"1259","0.030476439744234085","0.030476439744234085","0.030476439744234085"
"1260","0.01204763539135456","0.01204763539135456","0.01204763539135456"
"1261","0.0362541489303112","0.0362541489303112","0.0362541489303112"
"1262","0.01751597784459591","0.01751597784459591","0.01751597784459591"
"1263","0.03140045702457428","0.03140045702457428","0.03140045702457428"
"1264","0.03135714307427406","0.03135714307427406","0.03135714307427406"
"1265","0.029826225712895393","0.029826225712895393","0.029826225712895393"
"1266","0.026325648650527","0.026325648650527","0.026325648650527"
"1267","0.032175540924072266","0.032175540924072266","0.032175540924072266"
"1268","0.01819990947842598","0.01819990947842598","0.01819990947842598"
"1269","0.01849249005317688","0.01849249005317688","0.01849249005317688"
"1270","0.022208092734217644","0.022208092734217644","0.022208092734217644"
"1271","0.03409532085061073","0.03409532085061073","0.03409532085061073"
"1272","0.02576998434960842","0.02576998434960842","0.02576998434960842"
"1273","0.015351708978414536","0.015351708978414536","0.015351708978414536"
"1274","0.022722579538822174","0.022722579538822174","0.022722579538822174"
"1275","0.03211178258061409","0.03211178258061409","0.03211178258061409"
"1276","0.025098059326410294","0.025098059326410294","0.025098059326410294"
"1277","0.030567878857254982","0.030567878857254982","0.030567878857254982"
"1278","0.03563052415847778","0.03563052415847778","0.03563052415847778"
"1279","0.026329636573791504","0.026329636573791504","0.026329636573791504"
"1280","0.02517618052661419","0.02517618052661419","0.02517618052661419"
"1281","0.03310199826955795","0.03310199826955795","0.03310199826955795"
"1282","0.03596037998795509","0.03596037998795509","0.03596037998795509"
"1283","0.03335392847657204","0.03335392847657204","0.03335392847657204"
"1284","0.02644258365035057","0.02644258365035057","0.02644258365035057"
"1285","0.035690370947122574","0.035690370947122574","0.035690370947122574"
"1286","0.037957604974508286","0.037957604974508286","0.037957604974508286"
"1287","0.029485058039426804","0.029485058039426804","0.029485058039426804"
"1288","0.0262164119631052","0.0262164119631052","0.0262164119631052"
"1289","0.03334233537316322","0.03334233537316322","0.03334233537316322"
"1290","0.02303810603916645","0.02303810603916645","0.02303810603916645"
"1291","0.02634991891682148","0.02634991891682148","0.02634991891682148"
"1292","0.042296502739191055","0.042296502739191055","0.042296502739191055"
"1293","0.0167661402374506","0.0167661402374506","0.0167661402374506"
"1294","0.03853387013077736","0.03853387013077736","0.03853387013077736"
"1295","0.02264869026839733","0.02264869026839733","0.02264869026839733"
"1296","0.031931061297655106","0.031931061297655106","0.031931061297655106"
"1297","0.022090669721364975","0.022090669721364975","0.022090669721364975"
"1298","0.031722541898489","0.031722541898489","0.031722541898489"
"1299","0.035784367471933365","0.035784367471933365","0.035784367471933365"
"1300","0.03296812251210213","0.03296812251210213","0.03296812251210213"
"1301","0.03231354057788849","0.03231354057788849","0.03231354057788849"
"1302","0.02817542664706707","0.02817542664706707","0.02817542664706707"
"1303","0.021952591836452484","0.021952591836452484","0.021952591836452484"
"1304","0.03307025879621506","0.03307025879621506","0.03307025879621506"
"1305","0.03539493307471275","0.03539493307471275","0.03539493307471275"
"1306","0.03504210710525513","0.03504210710525513","0.03504210710525513"
"1307","0.041854918003082275","0.041854918003082275","0.041854918003082275"
"1308","0.02199866808950901","0.02199866808950901","0.02199866808950901"
"1309","0.014689652249217033","0.014689652249217033","0.014689652249217033"
"1310","0.031646329909563065","0.031646329909563065","0.031646329909563065"
"1311","0.03210282698273659","0.03210282698273659","0.03210282698273659"
"1312","0.030408473685383797","0.030408473685383797","0.030408473685383797"
"1313","0.018165191635489464","0.018165191635489464","0.018165191635489464"
"1314","0.028648370876908302","0.028648370876908302","0.028648370876908302"
"1315","0.0315287783741951","0.0315287783741951","0.0315287783741951"
"1316","0.03603923320770264","0.03603923320770264","0.03603923320770264"
"1317","0.03388028219342232","0.03388028219342232","0.03388028219342232"
"1318","0.02350962720811367","0.02350962720811367","0.02350962720811367"
"1319","0.03390178829431534","0.03390178829431534","0.03390178829431534"
"1320","0.02142910473048687","0.02142910473048687","0.02142910473048687"
"1321","0.015481206588447094","0.015481206588447094","0.015481206588447094"
"1322","0.03263258934020996","0.03263258934020996","0.03263258934020996"
"1323","0.01869645155966282","0.01869645155966282","0.01869645155966282"
"1324","0.022772861644625664","0.022772861644625664","0.022772861644625664"
"1325","0.025710532441735268","0.025710532441735268","0.025710532441735268"
"1326","0.05602968856692314","0.05602968856692314","0.05602968856692314"
"1327","0.03185555711388588","0.03185555711388588","0.03185555711388588"
"1328","0.014873603358864784","0.014873603358864784","0.014873603358864784"
"1329","0.030071154236793518","0.030071154236793518","0.030071154236793518"
"1330","0.022424643859267235","0.022424643859267235","0.022424643859267235"
"1331","0.019342398270964622","0.019342398270964622","0.019342398270964622"
"1332","0.018744071945548058","0.018744071945548058","0.018744071945548058"
"1333","0.02267303504049778","0.02267303504049778","0.02267303504049778"
"1334","0.03023545816540718","0.03023545816540718","0.03023545816540718"
"1335","0.03288071230053902","0.03288071230053902","0.03288071230053902"
"1336","0.02634742669761181","0.02634742669761181","0.02634742669761181"
"1337","0.029193231835961342","0.029193231835961342","0.029193231835961342"
"1338","0.016338879242539406","0.016338879242539406","0.016338879242539406"
"1339","0.029631417244672775","0.029631417244672775","0.029631417244672775"
"1340","0.024115553125739098","0.024115553125739098","0.024115553125739098"
"1341","0.01869984343647957","0.01869984343647957","0.01869984343647957"
"1342","0.0204585250467062","0.0204585250467062","0.0204585250467062"
"1343","0.03350198268890381","0.03350198268890381","0.03350198268890381"
"1344","0.028963711112737656","0.028963711112737656","0.028963711112737656"
"1345","0.03778563812375069","0.03778563812375069","0.03778563812375069"
"1346","0.022828234359622","0.022828234359622","0.022828234359622"
"1347","0.04026265814900398","0.04026265814900398","0.04026265814900398"
"1348","0.03347869962453842","0.03347869962453842","0.03347869962453842"
"1349","0.03805581480264664","0.03805581480264664","0.03805581480264664"
"1350","0.03027467429637909","0.03027467429637909","0.03027467429637909"
"1351","0.02154267393052578","0.02154267393052578","0.02154267393052578"
"1352","0.02024460770189762","0.02024460770189762","0.02024460770189762"
"1353","0.02293369732797146","0.02293369732797146","0.02293369732797146"
"1354","0.026225410401821136","0.026225410401821136","0.026225410401821136"
"1355","0.02079855464398861","0.02079855464398861","0.02079855464398861"
"1356","0.03845706582069397","0.03845706582069397","0.03845706582069397"
"1357","0.0343346893787384","0.0343346893787384","0.0343346893787384"
"1358","0.0360277034342289","0.0360277034342289","0.0360277034342289"
"1359","0.03689432516694069","0.03689432516694069","0.03689432516694069"
"1360","0.03392014279961586","0.03392014279961586","0.03392014279961586"
"1361","0.02877928875386715","0.02877928875386715","0.02877928875386715"
"1362","0.03466678783297539","0.03466678783297539","0.03466678783297539"
"1363","0.02105337753891945","0.02105337753891945","0.02105337753891945"
"1364","0.03225032240152359","0.03225032240152359","0.03225032240152359"
"1365","0.0343615896999836","0.0343615896999836","0.0343615896999836"
"1366","0.022947074845433235","0.022947074845433235","0.022947074845433235"
"1367","0.03611253947019577","0.03611253947019577","0.03611253947019577"
"1368","0.02425294555723667","0.02425294555723667","0.02425294555723667"
"1369","0.02886154316365719","0.02886154316365719","0.02886154316365719"
"1370","0.016549400985240936","0.016549400985240936","0.016549400985240936"
"1371","0.03533800691366196","0.03533800691366196","0.03533800691366196"
"1372","0.028433380648493767","0.028433380648493767","0.028433380648493767"
"1373","0.02734064683318138","0.02734064683318138","0.02734064683318138"
"1374","0.028140980750322342","0.028140980750322342","0.028140980750322342"
"1375","0.04190501198172569","0.04190501198172569","0.04190501198172569"
"1376","0.03220241889357567","0.03220241889357567","0.03220241889357567"
"1377","0.019342711195349693","0.019342711195349693","0.019342711195349693"
"1378","0.02627064287662506","0.02627064287662506","0.02627064287662506"
"1379","0.031026216223835945","0.031026216223835945","0.031026216223835945"
"1380","0.02200724370777607","0.02200724370777607","0.02200724370777607"
"1381","0.03551314398646355","0.03551314398646355","0.03551314398646355"
"1382","0.025767536833882332","0.025767536833882332","0.025767536833882332"
"1383","0.03141068294644356","0.03141068294644356","0.03141068294644356"
"1384","0.041426822543144226","0.041426822543144226","0.041426822543144226"
"1385","0.024924030527472496","0.024924030527472496","0.024924030527472496"
"1386","0.019056718796491623","0.019056718796491623","0.019056718796491623"
"1387","0.04105332866311073","0.04105332866311073","0.04105332866311073"
"1388","0.03783005103468895","0.03783005103468895","0.03783005103468895"
"1389","0.03277503326535225","0.03277503326535225","0.03277503326535225"
"1390","0.024149855598807335","0.024149855598807335","0.024149855598807335"
"1391","0.040120989084243774","0.040120989084243774","0.040120989084243774"
"1392","0.019761105999350548","0.019761105999350548","0.019761105999350548"
"1393","0.03548403084278107","0.03548403084278107","0.03548403084278107"
"1394","0.03664092347025871","0.03664092347025871","0.03664092347025871"
"1395","0.03519311547279358","0.03519311547279358","0.03519311547279358"
"1396","0.03344343975186348","0.03344343975186348","0.03344343975186348"
"1397","0.03245681896805763","0.03245681896805763","0.03245681896805763"
"1398","0.03334818035364151","0.03334818035364151","0.03334818035364151"
"1399","0.03787892684340477","0.03787892684340477","0.03787892684340477"
"1400","0.03729655221104622","0.03729655221104622","0.03729655221104622"
"1401","0.0414070188999176","0.0414070188999176","0.0414070188999176"
"1402","0.02215121127665043","0.02215121127665043","0.02215121127665043"
"1403","0.0333205871284008","0.0333205871284008","0.0333205871284008"
"1404","0.028973005712032318","0.028973005712032318","0.028973005712032318"
"1405","0.026826297864317894","0.026826297864317894","0.026826297864317894"
"1406","0.02521612122654915","0.02521612122654915","0.02521612122654915"
"1407","0.019704878330230713","0.019704878330230713","0.019704878330230713"
"1408","0.01923767291009426","0.01923767291009426","0.01923767291009426"
"1409","0.023782750591635704","0.023782750591635704","0.023782750591635704"
"1410","0.03608635440468788","0.03608635440468788","0.03608635440468788"
"1411","0.023798417299985886","0.023798417299985886","0.023798417299985886"
"1412","0.022013626992702484","0.022013626992702484","0.022013626992702484"
"1413","0.032295964658260345","0.032295964658260345","0.032295964658260345"
"1414","0.0206212867051363","0.0206212867051363","0.0206212867051363"
"1415","0.03250018507242203","0.03250018507242203","0.03250018507242203"
"1416","0.031752217561006546","0.031752217561006546","0.031752217561006546"
"1417","0.026499461382627487","0.026499461382627487","0.026499461382627487"
"1418","0.024990301579236984","0.024990301579236984","0.024990301579236984"
"1419","0.03333738446235657","0.03333738446235657","0.03333738446235657"
"1420","0.01894538477063179","0.01894538477063179","0.01894538477063179"
"1421","0.019122086465358734","0.019122086465358734","0.019122086465358734"
"1422","0.0288102887570858","0.0288102887570858","0.0288102887570858"
"1423","0.027424994856119156","0.027424994856119156","0.027424994856119156"
"1424","0.033377647399902344","0.033377647399902344","0.033377647399902344"
"1425","0.03537868335843086","0.03537868335843086","0.03537868335843086"
"1426","0.03456279635429382","0.03456279635429382","0.03456279635429382"
"1427","0.020395414903759956","0.020395414903759956","0.020395414903759956"
"1428","0.03732084110379219","0.03732084110379219","0.03732084110379219"
"1429","0.028543883934617043","0.028543883934617043","0.028543883934617043"
"1430","0.03032747097313404","0.03032747097313404","0.03032747097313404"
"1431","0.017529122531414032","0.017529122531414032","0.017529122531414032"
"1432","0.03557996451854706","0.03557996451854706","0.03557996451854706"
"1433","0.03448016941547394","0.03448016941547394","0.03448016941547394"
"1434","0.030967291444540024","0.030967291444540024","0.030967291444540024"
"1435","0.03203296661376953","0.03203296661376953","0.03203296661376953"
"1436","0.030428089201450348","0.030428089201450348","0.030428089201450348"
"1437","0.01834191381931305","0.01834191381931305","0.01834191381931305"
"1438","0.03084157407283783","0.03084157407283783","0.03084157407283783"
"1439","0.016798516735434532","0.016798516735434532","0.016798516735434532"
"1440","0.028010817244648933","0.028010817244648933","0.028010817244648933"
"1441","0.028826672583818436","0.028826672583818436","0.028826672583818436"
"1442","0.024203862994909286","0.024203862994909286","0.024203862994909286"
"1443","0.02928844839334488","0.02928844839334488","0.02928844839334488"
"1444","0.03264951705932617","0.03264951705932617","0.03264951705932617"
"1445","0.02408573217689991","0.02408573217689991","0.02408573217689991"
"1446","0.025484828278422356","0.025484828278422356","0.025484828278422356"
"1447","0.02781607210636139","0.02781607210636139","0.02781607210636139"
"1448","0.035567037761211395","0.035567037761211395","0.035567037761211395"
"1449","0.021892182528972626","0.021892182528972626","0.021892182528972626"
"1450","0.027836482971906662","0.027836482971906662","0.027836482971906662"
"1451","0.028228694573044777","0.028228694573044777","0.028228694573044777"
"1452","0.023267367854714394","0.023267367854714394","0.023267367854714394"
"1453","0.02549048885703087","0.02549048885703087","0.02549048885703087"
"1454","0.03057858720421791","0.03057858720421791","0.03057858720421791"
"1455","0.022974327206611633","0.022974327206611633","0.022974327206611633"
"1456","0.03008769266307354","0.03008769266307354","0.03008769266307354"
"1457","0.024243976920843124","0.024243976920843124","0.024243976920843124"
"1458","0.018812840804457664","0.018812840804457664","0.018812840804457664"
"1459","0.035183753818273544","0.035183753818273544","0.035183753818273544"
"1460","0.037928566336631775","0.037928566336631775","0.037928566336631775"
"1461","0.03031405620276928","0.03031405620276928","0.03031405620276928"
"1462","0.019012900069355965","0.019012900069355965","0.019012900069355965"
"1463","0.03473681956529617","0.03473681956529617","0.03473681956529617"
"1464","0.02511207014322281","0.02511207014322281","0.02511207014322281"
"1465","0.03404432162642479","0.03404432162642479","0.03404432162642479"
"1466","0.034186434000730515","0.034186434000730515","0.034186434000730515"
"1467","0.034990761429071426","0.034990761429071426","0.034990761429071426"
"1468","0.023505622521042824","0.023505622521042824","0.023505622521042824"
"1469","0.02702471800148487","0.02702471800148487","0.02702471800148487"
"1470","0.03601481765508652","0.03601481765508652","0.03601481765508652"
"1471","0.03343702852725983","0.03343702852725983","0.03343702852725983"
"1472","0.025183560326695442","0.025183560326695442","0.025183560326695442"
"1473","0.03907681256532669","0.03907681256532669","0.03907681256532669"
"1474","0.030301006510853767","0.030301006510853767","0.030301006510853767"
"1475","0.03635222837328911","0.03635222837328911","0.03635222837328911"
"1476","0.02490445226430893","0.02490445226430893","0.02490445226430893"
"1477","0.031165270134806633","0.031165270134806633","0.031165270134806633"
"1478","0.028857430443167686","0.028857430443167686","0.028857430443167686"
"1479","0.03474602848291397","0.03474602848291397","0.03474602848291397"
"1480","0.03115694597363472","0.03115694597363472","0.03115694597363472"
"1481","0.024252623319625854","0.024252623319625854","0.024252623319625854"
"1482","0.0242588073015213","0.0242588073015213","0.0242588073015213"
"1483","0.029338277876377106","0.029338277876377106","0.029338277876377106"
"1484","0.014577537775039673","0.014577537775039673","0.014577537775039673"
"1485","0.03394988551735878","0.03394988551735878","0.03394988551735878"
"1486","0.03294026106595993","0.03294026106595993","0.03294026106595993"
"1487","0.032756537199020386","0.032756537199020386","0.032756537199020386"
"1488","0.015810981392860413","0.015810981392860413","0.015810981392860413"
"1489","0.018177594989538193","0.018177594989538193","0.018177594989538193"
"1490","0.03305264562368393","0.03305264562368393","0.03305264562368393"
"1491","0.03850019723176956","0.03850019723176956","0.03850019723176956"
"1492","0.03963058441877365","0.03963058441877365","0.03963058441877365"
"1493","0.028360415250062943","0.028360415250062943","0.028360415250062943"
"1494","0.04035766422748566","0.04035766422748566","0.04035766422748566"
"1495","0.03223695233464241","0.03223695233464241","0.03223695233464241"
"1496","0.03184986487030983","0.03184986487030983","0.03184986487030983"
"1497","0.033901236951351166","0.033901236951351166","0.033901236951351166"
"1498","0.03524136170744896","0.03524136170744896","0.03524136170744896"
"1499","0.039317935705184937","0.039317935705184937","0.039317935705184937"
"1500","0.0256038848310709","0.0256038848310709","0.0256038848310709"
"1501","0.03505914285778999","0.03505914285778999","0.03505914285778999"
"1502","0.023597069084644318","0.023597069084644318","0.023597069084644318"
"1503","0.025917749851942062","0.025917749851942062","0.025917749851942062"
"1504","0.030952351167798042","0.030952351167798042","0.030952351167798042"
"1505","0.021707450971007347","0.021707450971007347","0.021707450971007347"
"1506","0.020867012441158295","0.020867012441158295","0.020867012441158295"
"1507","0.03303207457065582","0.03303207457065582","0.03303207457065582"
